,GATE_NAME,GATE_TYPE,LIM2_MEAN,LIM4_MEAN,INF_MEAN,LIM2_MEDIAN,LIM4_MEDIAN,INF_MEDIAN,LIM2_SIZE,LIM4_SIZE,INF_SIZE
264,U914,XNOR2X1,0.4166666666666667,0.3317307692307692,0.3125,0.25,0.25,0.25,6,13,14
265,U915,INVX0,0.28125,0.1971153846153846,0.1187625,0.28125,0.125,0.06265,6,13,24
266,U916,AO222X1,0.1875,0.1663562499999999,0.1197,0.140625,0.08965,0.0615,12,16,24
267,U917,XNOR2X1,0.65,0.3317307692307692,0.2619647058823529,0.75,0.25,0.1315,5,13,17
268,U918,OA21X1,0.2708333333333333,0.1706730769230769,0.162109375,0.3125,0.125,0.125,6,13,14
269,U919,OA21X1,0.2708333333333333,0.1988636363636363,0.2002840909090909,0.3125,0.125,0.125,6,11,11
270,U920,OA21X1,0.2708333333333333,0.2578125,0.2578125,0.3125,0.25,0.25,6,8,8
271,U921,AO221X1,0.1228875,0.1202904761904762,0.1149173913043478,0.05855,0.0604,0.0621,16,21,23
272,U922,AO22X1,0.2375,0.3125,0.3125,0.1875,0.25,0.25,5,4,4
273,U923,AND2X1,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
274,U924,AND2X1,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
275,U925,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
276,U926,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
277,U927,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
278,U928,INVX0,0.28125,0.1778846153846154,0.1602764705882353,0.28125,0.125,0.0635,6,13,17
279,U929,AO222X1,0.1875,0.1830357142857142,0.162635294117647,0.140625,0.109375,0.0669,12,14,17
280,U930,XNOR2X1,0.5625,0.4513888888888889,0.4,0.5,0.5,0.375,4,9,10
281,U931,INVX0,0.28125,0.21875,0.149935294117647,0.28125,0.15625,0.1217,6,10,17
282,U932,AO222X1,0.2395833333333333,0.2109375,0.1504823529411764,0.1875,0.125,0.1221,9,12,17
283,U933,XNOR2X1,0.5625,0.3625,0.3125,0.5,0.28125,0.25,4,10,12
284,U934,INVX0,0.28125,0.1971153846153846,0.1265227272727273,0.28125,0.125,0.06355,6,13,22
285,U935,AO222X1,0.1875,0.17758,0.1252909090909091,0.140625,0.1184,0.06285,12,15,22
286,U936,XNOR2X1,0.65,0.3664772727272727,0.2731466666666666,0.75,0.25,0.1292,5,11,15
287,U937,OA21X1,0.325,0.1828125,0.1604817708333333,0.375,0.140625,0.125,5,10,12
288,U938,OA21X1,0.325,0.2256944444444444,0.2078125,0.375,0.25,0.1875,5,9,10
289,U939,OA21X1,0.3125,0.2589285714285714,0.2589285714285714,0.25,0.25,0.25,4,7,7
290,U940,AO221X1,0.1427699497767857,0.1134681818181818,0.114795652173913,0.140625,0.05315,0.0602,14,22,23
291,U941,AO22X1,0.160546875,0.1335227272727272,0.125,0.0703125,0.0625,0.0625,10,11,12
292,U942,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
293,U943,AND2X1,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
294,U944,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
295,U945,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
296,U946,AND2X1,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
297,U947,MUX21X1,0.375,0.1319631578947368,0.118004,0.375,0.0441,0.0337,7,19,25
298,U948,AO21X1,0.2708333333333333,0.1731770833333333,0.1426533333333333,0.3125,0.21484375,0.063,6,12,15
299,U949,XNOR2X1,0.6666666666666666,0.2430555555555555,0.2386363636363636,0.5,0.1875,0.1875,3,9,11
300,U950,NAND2X0,0.25,0.1692708333333333,0.1545138888888889,0.25,0.15625,0.125,3,9,9
301,U951,NOR2X0,0.25,0.2678571428571428,0.2589285714285714,0.25,0.25,0.25,4,7,7
302,U952,XNOR2X1,0.5,0.28125,0.2613636363636363,0.5,0.234375,0.25,5,10,11
303,U953,INVX0,0.28125,0.2045454545454545,0.21875,0.28125,0.125,0.1875,6,11,12
304,U954,AO222X1,0.1514423076923076,0.2045454545454545,0.21875,0.09375,0.125,0.1875,13,11,12
305,U955,AOI21X1,1.0,0.6666666666666666,0.7,1.0,0.5,0.5,2,3,5
306,U956,NOR2X0,0.5,0.5,0.35,0.5,0.5,0.25,2,3,5
307,U957,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
308,U958,INVX0,0.5,0.625,0.625,0.5,0.5,0.5,2,4,4
309,U959,INVX0,0.28125,0.1682692307692307,0.1875,0.28125,0.125,0.125,6,13,14
310,U960,AO222X1,0.1484375,0.1602266666666666,0.1875,0.09375,0.0639,0.125,14,15,14
311,U961,AO22X1,0.4375,0.5,0.5,0.375,0.5,0.5,4,7,7
312,U962,NAND2X0,0.5,0.3125,0.3125,0.5,0.25,0.25,2,4,4
313,U963,INVX0,0.28125,0.265625,0.25,0.28125,0.25,0.25,6,8,9
314,U964,AO222X1,0.2395833333333333,0.25,0.25,0.1875,0.25,0.25,9,9,9
315,U965,XNOR2X1,1.0,0.625,0.625,1.0,0.5,0.5,2,4,4
316,U966,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
317,U967,AND2X1,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
318,U968,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
319,U969,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
320,U970,NAND3X0,0.1375,0.0669529411764705,0.0492708333333333,0.1875,0.0432,0.02285,5,17,24
321,U971,NOR2X0,0.1979166666666666,0.21875,0.1961805555555555,0.1875,0.1875,0.125,6,8,9
322,U972,AO21X1,0.28125,0.2589285714285714,0.2589285714285714,0.28125,0.25,0.25,6,7,7
323,U973,AND2X1,0.25,0.1696428571428571,0.1696428571428571,0.25,0.125,0.125,4,7,7
324,U974,NAND2X0,0.2375,0.0606971153846153,0.09121,0.1875,0.03125,0.06125,5,13,20
325,U975,OAI22X1,0.2708333333333333,0.1890625,0.1533203125,0.3125,0.125,0.09375,6,10,14
326,U976,OA21X1,0.325,0.1953125,0.1782670454545454,0.375,0.125,0.125,5,10,11
327,U977,NAND2X0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.25,0.25,0.25,3,3,3
328,U978,OA21X1,0.325,0.2326388888888889,0.2326388888888889,0.375,0.25,0.25,5,9,9
329,U979,NAND2X0,0.3125,0.3125,0.3125,0.25,0.25,0.25,4,4,4
330,U980,OA21X1,0.375,0.3125,0.3125,0.375,0.25,0.25,4,6,6
331,U981,INVX0,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
332,U982,AO22X1,0.224609375,0.1229470588235294,0.0827285714285714,0.171875,0.0599,0.022,8,17,28
333,U983,OAI21X1,0.1375,0.113455,0.092592,0.041015625,0.03865,0.0309,10,20,25
334,U984,OA21X1,0.2708333333333333,0.20234375,0.2078125,0.3125,0.1640625,0.1875,6,10,10
335,U985,AOI21X1,0.28125,0.2589285714285714,0.2589285714285714,0.28125,0.25,0.25,6,7,7
336,U986,NOR2X0,0.25,0.1696428571428571,0.1696428571428571,0.25,0.125,0.125,3,7,7
337,U987,INVX0,1.0,0.625,0.625,1.0,0.5,0.5,2,4,4
338,U988,INVX0,0.4166666666666667,0.625,0.625,0.25,0.5,0.5,3,4,4
339,U989,OA22X1,0.2708333333333333,0.1571514423076923,0.14185625,0.3125,0.09765625,0.0915499999999999,6,13,16
340,U990,INVX0,1.0,0.625,0.625,1.0,0.5,0.5,2,4,4
341,U991,OA21X1,0.2708333333333333,0.18359375,0.1697716346153846,0.3125,0.125,0.125,6,12,13
342,U992,INVX0,0.4166666666666667,0.625,0.625,0.25,0.5,0.5,3,4,4
343,U993,OA21X1,0.2388392857142857,0.2078125,0.2078125,0.140625,0.1875,0.1875,7,10,10
344,U994,NAND2X0,0.3125,0.3125,0.3125,0.25,0.25,0.25,4,4,4
345,U995,AOI22X1,0.2916666666666667,0.2589285714285714,0.2589285714285714,0.25,0.25,0.25,6,7,7
346,U996,INVX0,1.0,0.625,0.625,1.0,0.5,0.5,2,4,4
347,U997,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,5,10,10
348,U998,XOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,7,8,8
349,U999,XOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,4,4,4
350,U1000,XNOR2X1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2
351,U1001,XOR2X1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2
352,U1002,XOR2X1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2
353,U1003,XNOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,7,9,9
354,U1004,XOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,4,4,4
355,U1005,XOR2X1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2
356,U1006,XOR3X1,1.0,1.0,1.0,1.0,1.0,1.0,4,4,4
357,U1007,XOR2X1,1.0,1.0,1.0,1.0,1.0,1.0,2,2,2
358,U1008,NOR3X0,0.03125,0.003245,0.0026035714285714,0.03125,0.0033,0.0024,7,20,28
359,U1009,XNOR2X1,0.625,0.625,0.625,0.5,0.5,0.5,4,4,4
360,U1010,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
361,U1011,NAND2X0,0.25,0.0484375,0.04263125,0.25,0.0546875,0.0339,4,10,16
362,U1012,XNOR2X1,1.0,0.625,0.625,1.0,0.5,0.5,2,4,4
363,U1013,INVX0,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
364,U1014,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
365,U1015,AND2X1,0.1375,0.053125,0.0859375,0.1875,0.0625,0.0625,5,10,13
366,U1016,NOR2X0,0.25,0.1875,0.171875,0.25,0.1875,0.125,3,9,10
367,U1017,INVX0,1.0,0.625,0.625,1.0,0.5,0.5,2,4,4
368,U1018,XOR2X1,0.625,0.625,0.625,0.5,0.5,0.5,4,4,4
369,U1019,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
370,U1020,NAND2X0,0.25,0.3392857142857143,0.3392857142857143,0.25,0.25,0.25,4,7,7
371,U1021,XOR2X1,0.625,0.625,0.625,0.5,0.5,0.5,4,4,4
372,U1022,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
373,U1023,NOR2X0,1.0,0.625,0.625,1.0,0.5,0.5,2,4,4
374,U1024,NOR2X0,0.3125,0.3125,0.3125,0.25,0.25,0.25,4,4,4
375,U1025,AND2X1,0.3125,0.3125,0.3125,0.25,0.25,0.25,4,4,4
376,U1026,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
377,U1027,OA21X1,0.625,0.625,0.625,0.5,0.5,0.5,4,4,4
378,U1028,NAND2X0,0.3125,0.3125,0.3125,0.25,0.25,0.25,4,4,4
379,U1029,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
380,U1030,NAND3X0,0.0758928571428571,0.171875,0.171875,0.09375,0.125,0.125,7,10,10
381,U1031,OA21X1,0.625,0.625,0.625,0.5,0.5,0.5,4,4,4
382,U1032,NAND2X0,0.3125,0.3125,0.3125,0.25,0.25,0.25,4,4,4
383,U1033,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
384,U1034,NOR2X0,0.4166666666666667,0.625,0.625,0.25,0.5,0.5,3,4,4
385,U1035,INVX0,0.5,0.3125,0.3125,0.5,0.25,0.25,2,4,4
386,U1036,NAND2X0,0.3125,0.3125,0.3125,0.25,0.25,0.25,4,4,4
387,U1037,NOR2X0,0.3125,0.3125,0.3125,0.25,0.25,0.25,4,4,4
388,U1038,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
389,U1039,XOR2X1,0.625,0.625,0.625,0.5,0.5,0.5,4,4,4
390,U1040,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
391,U1041,AND4X1,0.0625,0.0016866666666666,0.0025,0.0625,0.0018,0.00225,5,15,24
392,U1042,INVX0,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
393,U1043,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
394,U1044,INVX0,0.5,0.375,0.3392857142857143,0.5,0.375,0.25,2,6,7
395,U1045,NAND2X0,0.25,0.3392857142857143,0.3392857142857143,0.25,0.25,0.25,4,7,7
396,U1046,XOR2X1,0.625,0.625,0.625,0.5,0.5,0.5,4,4,4
397,U1047,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
398,U1048,NOR2X0,1.0,0.625,0.625,1.0,0.5,0.5,2,4,4
399,U1049,NOR2X0,0.3125,0.3125,0.3125,0.25,0.25,0.25,4,4,4
400,U1050,AND2X1,0.3125,0.3125,0.3125,0.25,0.25,0.25,4,4,4
401,U1051,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
402,U1052,NOR2X0,0.125,0.053125,0.0422712053571428,0.125,0.0625,0.03125,4,10,14
403,U1053,INVX0,1.0,0.625,0.625,1.0,0.5,0.5,2,4,4
404,U1054,XNOR2X1,1.0,0.625,0.625,1.0,0.5,0.5,2,4,4
405,U1055,INVX0,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
406,U1056,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
407,U1057,NAND3X0,0.125,0.0600142045454545,0.0845170454545454,0.125,0.046875,0.0625,4,11,11
408,U1058,NOR2X0,0.3125,0.3125,0.3125,0.25,0.25,0.25,4,6,6
409,U1059,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
410,U1060,INVX0,0.4166666666666667,0.625,0.625,0.25,0.5,0.5,3,4,4
411,U1061,OA21X1,0.625,0.625,0.625,0.5,0.5,0.5,4,4,4
412,U1062,NAND2X0,0.3125,0.3125,0.3125,0.25,0.25,0.25,4,4,4
413,U1063,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
414,U1064,INVX0,1.0,0.625,0.625,1.0,0.5,0.5,2,4,4
415,U1065,XNOR2X1,0.625,0.625,0.625,0.5,0.5,0.5,4,4,4
416,U1066,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
417,U1067,INVX0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,2,3,3
418,U1068,XNOR2X1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,3,3,3
419,U1069,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
420,U1070,INVX0,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
421,U1071,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
422,U1072,NOR4X0,0.00336,0.0244538461538461,0.0241076923076923,0.0024,0.01055,0.0104999999999999,15,26,26
423,U1073,MUX41X1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,6,6,6
424,U1074,MUX41X1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,6,6,6
425,U1075,OR3X1,0.1160714285714285,0.1160714285714285,0.1160714285714285,0.125,0.125,0.125,14,14,14
426,U1076,MUX41X1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,6,6,6
427,U1077,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
428,U1078,MUX41X1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,6,6,6
429,U1079,MUX41X1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,6,6,6
430,U1080,OR4X1,0.125,0.125,0.125,0.0859375,0.0859375,0.0859375,12,12,12
431,U1081,MUX41X1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,6,6,6
432,U1082,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
433,U1083,MUX41X1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,6,6,6
434,U1084,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
435,U1085,MUX41X1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,6,6,6
436,U1086,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
437,U1087,MUX41X1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,6,6,6
438,U1088,NOR4X0,0.0032133333333333,0.0164318181818181,0.016,0.0022,0.01085,0.01065,15,22,22
439,U1089,MUX41X1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,6,6,6
440,U1090,MUX41X1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,6,6,6
441,U1091,OR3X1,0.1335227272727272,0.1335227272727272,0.1335227272727272,0.125,0.125,0.125,11,11,11
442,U1092,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
443,U1093,MUX41X1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,6,6,6
444,U1094,MUX41X1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,6,6,6
445,U1095,OR4X1,0.079326923076923,0.079326923076923,0.079326923076923,0.09375,0.09375,0.09375,13,13,13
446,U1096,MUX41X1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.25,0.25,6,6,6
447,U1097,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
448,U1098,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
449,U1099,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
450,U1100,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
451,U1101,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
452,U1102,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
453,U1103,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
454,U1104,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
455,U1105,OA21X1,0.21875,0.21875,0.21875,0.09375,0.09375,0.09375,6,6,6
456,U1106,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
457,U1107,OA21X1,0.21875,0.21875,0.21875,0.09375,0.09375,0.09375,6,6,6
458,U1108,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
459,U1109,OA21X1,0.21875,0.21875,0.21875,0.09375,0.09375,0.09375,6,6,6
460,U1110,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
461,U1111,OA21X1,0.21875,0.21875,0.21875,0.09375,0.09375,0.09375,6,6,6
462,U1112,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
463,U1113,NAND2X0,0.5,0.25,0.25,0.5,0.25,0.25,2,3,3
464,U1114,NAND2X0,0.3125,0.175,0.175,0.25,0.125,0.125,4,5,5
465,U1115,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
466,U1116,NAND2X0,0.3125,0.175,0.175,0.25,0.125,0.125,4,5,5
467,U1117,MUX21X1,0.5,0.5,0.5,0.5,0.5,0.5,3,3,3
468,U1118,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
469,U1119,NAND2X0,0.5,0.25,0.25,0.5,0.25,0.25,2,3,3
470,U1120,INVX0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
471,U1121,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
472,U1122,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
473,U1123,NAND2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
474,U1124,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
475,U1125,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
476,U1126,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
477,U1127,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
478,U1128,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
479,U1129,AND2X1,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
480,U1130,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
481,U1131,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
482,U1132,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
483,U1133,NOR2X0,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
484,U1134,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
485,U1135,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
486,U1136,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
487,U1137,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
488,U1138,INVX0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1
489,U1139,AND2X1,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2
